CLUE,ANS,POS
Feudal subject ,serf,1
More mature ,older,1
German engraver ,durer,1
Opportunity or luck ,chance,2
Absorbent cloth ,towel,1
"Spanish dish of rice, meat and seafood",paella,1
Empty bombast often found in balloon ,hot air,1
Good at speaking (a foreign language?),fluent,1
Footpath ,lane,10
Noticed ,spotted,7
Take a case to a higher court for review ,appeal,1
Cease ,stop,1
"Start, beginning ",onset,5
Despotism ,tyranny,1
Dove's call ,coo,1
Of late ,recently,2
"Friendly, generous, considerate ",kind,1
Pose; point of view ,attitude,3
Obligation,duty,2
