CLUE,ANS,POS
Answer ,reply,4
Heretofore ,hitherto,9
Illegal state in football ,offside,1
Difficulties to be resolved,problems,3
Wait in line,queue,1
Wife of Ferdinand V ,isabella,6
Wealth ,riches,6
Thespian ,actor,1
Orange vegetable ,carrot,1
Valuable ,precious,2
Philip Larkin was one at Hull University,librarian,10
Speak out against ,denounce,1
Not allowing light to pass through ,opaque,1
"Induces, prevails upon ",persuades,2
Destructive event ,catastrophe,1
Oriental ,eastern,1
Grassy plains of Argentine ,pampas,1
Coup ,putsch,12
Deep gorge or ravine ,canyon,1
Noise of an explosion ,bang,8
Uneasily; with nauseous feeling ,queasily,3
Tested or scrutinised ,examined,1
Wintry missile ,snowball,8
"People, especially if posh ",gentry,8
Weak ,feeble,2
Lusterless or uninteresting ,dull,1
Altruistic,selfless,5
Make more concentrated ,condense,4
Driving force ,impetus,11
Land once belonging to a nobleman,manor,1
A fight or contest ,combat,2
Area of interest/activity ,realm,9
Earnest request ,plea,3
"Desire or liking, for power or food ",appetite,2
Story ,narrative,2
Fearful expectation ,dread,6
Recreate (past event) ,reenact,2
