CLUE,ANS,POS,FOUND IN
and 18 Down: The Great Bear ,ursa,1,Ursa Major
Force off ,repel,8,Repel vehemently
Sunrise ,dawn,1,Dawn chorus
Temporary job for work experience ,placement,6,Practicum placement
Acid used as disinfectant ,carbolic,9,"Carbolic (phenol, historically used as antiseptic)"
Military chevron ,stripe,4,Service stripe
Line that intercepts a curve ,secant,4,Secant line
Exclamation on making a mistake ,oops,1,Oops!
Hawaiian rain dance ,hula,3,Hula Pahu (Pahu drum in hula dancing)
Distinguished conductor,maestro,1,Esteemed maestro
Aspiration ,ambition,12,Driven by ambition
Large spoon with long handle ,ladle,1,Gargantuan ladle
Scorn ,disdain,1,Disdainful
Go faster or do better than,outstrip,6,Outstrip competition
