CLUE,ANS,POS
In a tidy manner ,neatly,2
Cultivated plot of ground ,garden,2
Waterway ,canal,6
Island country in the Persian Gulf ,bahrain,2
Type of savoury tart ,quiche,2
Vocalist ,singer,2
Job ,occupation,2
"Go regularly to, church perhaps ",attend,2
Ungenerous,stingy,3
Decay in teeth ,caries,6
Rainwater channel,gutter,3
Price of passage ,fare,3
"Hat, for a country-and-western singer perhaps",stetson,3
Drink ,beverage,15
Abraham's wife (OT) ,sarah,3
"Beg, ...... or steal - get at all costs ",borrow,44
