CLUE,ANS,POS,FOUND IN
Type of nut ,cashew,2,Cashews
Performed - with a high degree of skill ,accomplished,12,Professionally accomplished
Passenger ship ,liner,1,"Oceanliner: Refers to a large passenger-carrying vessel designed for long journeys across oceans, typically characterized by its size and amenities on board."
Salad vegetable ,lettuce,1,"Greens: Generally referring to leafy salad ingredients such as lettuce, spinach, or kale."
Pluck strings ,strum,1,Strummed
Bird's beak ,bill,9,"Bill (in the context of marine birds, like penguins)"
Osteopath's technique ,manipulation,2,Spinal manipulation
Winter weather ,snow,5,Snow-covered landscape
Pharmacist ,dispenser,1,Drug dispenser
Tycoon ,magnate,3,Money-rich magnate
Drink deeply,quaff,15,"Quaff heartily (to drink something, especially an alcoholic beverage)"
Primitive aquatic plant,alga,1,Algae
Cuban leader ,castro,1,Fidel Castro
Famous battle in Texas launched by the Mexican army ,alamo,1,"Alamo Gathering: While not a battle per se, this location was significant to Texan forces and involved conflict with Mexico's troops"
Cheerfully willing to do favours ,obliging,5,Happily obliging
Within the bounds of belief,credible,5,Credible theory
Metal beam,girder,1,Steel girder
