CLUE,ANS,POS,FOUND IN
Work done on furniture,upholstery,8,Upholstery cleaning
Rational motive ,reason,1,Logical reasoning
Anger ,ire,10,"Ire (less common, but directly related to anger)"
Sit Cyril down - he's a songwriter ,lyricist,4,Lyricist extraordinaire
Embryo's outermost layer of cells ,ectoderm,3,Trophectoderm
Embellish ,decorate,11,"Festoon (to decorate with flags, ribbons, etc.)"
Improbable ,unlikely,3,Highly unlikely
Sound loudly ,blare,19,Blare (as in a horn or sound system)
River at Bath ,avon,1,The full Latin name for Avon means 'waters' or 'river.'
Material for making inner walls,plasterboard,1,Plasterboard (or drywall)
Birth control device ,contraceptive,3,Contraceptive sponge
Very early calculator ,abacus,2,"Abacus – One of the oldest known calculating devices, used since ancient times in various cultures."
Just ,only,3,Only just
Fold covering around something ,wrap,3,Wrapper
Prickly seed container - regional accent,burr,11,"Burr cherry seeds ('bur sher'y', emphasizing the first and last syllables)"
Increasing threefold ,tripling,20,Surge increased to tripling
Based on custom rather than documentation ,unwritten,5,Unwritten rule
Stayed clear of,avoided,6,Avoided association with
