CLUE,ANS,POS,FOUND IN
Edible bulb ,onion,2,Onion layer
Eastern ,oriental,1,Orientally influenced
Die away ,dwindle,4,Dwindle downwards
Dwell ,reside,16,Long-term residence
Plant from a corm,crocus,18,"Colchicum autumnale (commonly known as Autumn Crocus, has bulbous structures related to the function of corms)"
In the Land of Nod ,asleep,25,"Somnolent state (the condition of being drowsy or on the brink of falling asleep, which might precede entering the Land of Nod)"
Soup spoon ,ladle,1,Broth ladle
Use a razor ,shave,1,Shave with precision
Destructive insect ,pest,5,Rampant pest
Taking a picture of ,imaging,5,Imaging the scene
Grime; rock music style ,grunge,13,Grunge-like elements
Vote in ,elect,3,Electoral district
Such as is found in the Greek dish keftedes ,meatball,10,"Rolled (as in rolled meatballs, keftedes is a Greek term for meatballs)"
Slight advantage,edge,2,Tentative edge
Somewhat rough (sea),choppy,1,Choppy waters
