CLUE,ANS,POS
State of NE USA ,connecticut,6
Fishing boat; vagrant,drifter,15
Long pillow ,bolster,1
Female sheep ,ewe,1
One who is owed,creditor,2
Plucked instrument ,harp,5
People of great learning in particular subject ,scholars,1
Go without food ,starve,4
Long thin flag ,streamer,6
Sound loud and harsh ,blare,11
Conspicuous wealth ,opulence,1
Circus controller ,ringmaster,1
Period of history ,age,3
College award ,degree,2
(Of door) slightly open ,ajar,1
Public sale to the highest bidders ,auction,1
"Ridicule, mockery ",derision,6
