CLUE,ANS,POS,FOUND IN
Exterior ,outer,1,Outer layer
Jumping rod with a spring,pogo stick,6,Pogo stick (as an example of a jumping device)
Snitcher ,sneak,1,Sneaky informant
Plan of action of organisation - honesty is the best one ,policy,8,"Develop a whistleblower policy: Establish a safe mechanism where employees can report unethical or dishonest behavior within the organization without fear of reprisal, ensuring confidentiality throughout the process."
Suitable ,fit,2,Fitting
Beer manufacturer ,brewer,2,Brewery
Travel instantly (sci-fi) ,teleport,4,Teleportation
Woven from wool ,knitted,13,Tightly knitted fabric (metaphorically speaking)
Narrow passage in sea ,strait,1,Narrow strait
Marry ,wed,1,"Wedlock or nuptials: The formal state of being united in marriage, symbolized by a wedding ceremony."
Enthusiastic praise ,acclaim,13,Sincere acclaim
West African river ,gambia,3,Gambia River
Tropical tree or hand part ,palm,1,Palm (tree)
Craft or container ,vessel,1,Holding vessel
