CLUE,ANS,POS
"Winner, title-holder ",champion,1
Dutch port ,rotterdam,1
Spacious ,roomy,1
Decorative ,ornamental,1
Tug; swag ,haul,5
Great ape ,chimpanzee,3
Central or most important part of something ,core,1
Singalong entertainment ,karaoke,1
"Recal, recollect ",remember,1
Not wholesale ,retail,1
Very complicated,intricate,2
Paint ,pigment,7
''We are such stuff as ... are made on'' (The Tempest) ,dreams,1
Naval officer ,admiral,1
Killed violently ,slain,1
"Metallic element, Cd",cadmium,1
Scottish landowner ,laird,1
1981 Lloyd Webber musical,cats,1
Give (eg to charity),donate,1
"Influenza, in short ",flu,1
Fragile ,flimsy,5
Tongue-tied ,inarticulate,7
Forcefulness ,strength,1
Superfluity ,excess,1
Sudden large increase ,upsurge,6
Shape of an egg ,oval,1
Oddball ,eccentric,1
Without pre-planning ,impromptu,2
Unlawful killer ,murderer,4
To the point ,direct,13
Gunpowder ingredient ,saltpetre,5
Garden of Eden ,paradise,1
Pain ,ache,1
Person on the line ,caller,1
Sufficient ,adequate,1
Line from the centre of a circle to the edge ,radius,1
Showing compassion ,caring,4
Varied,miscellaneous,6
"Claude --, French painter ",monet,1
Ceremonious or official ,formal,1
Inexpensive ,cheap,1
