CLUE,ANS,POS
Confused and vague ,addled,20
Boggy land ,swamp,3
Unmarried state entered in to by some clergy ,celibacy,1
Attractively old-fashioned ,quaint,12
The United States ,america,1
Over the .... - past life's prime ,hill,2
Boulevard,avenue,1
Jester ,joker,6
Aubergine ,eggplant,1
Informal restaurant,cafe,1
Large livestock farm ,ranch,1
It's used to treat disorders and diseases ,medicine,5
Terribly sad and distressing ,tragic,20
On the quiet,secretly,2
Not injured ,unhurt,3
Long pointed weapons ,spears,1
"Objectives, aims ",purposes,2
Support ,pedestal,16
Minor argument,spat,7
