CLUE,ANS,OUTPUT
Of the wealthy classes,posh,"['Aristocrats', 'Patricians', 'Gentry', 'Affluent', 'Opulent', 'Magnate', 'Elite', 'Prosperous', 'Moneyed', 'Bourgeoisie', 'Capitalist', 'Tycoons', 'Plutocrats', 'Entrepreneurs', 'Magnates', 'Heirs', 'Nouveau riche', 'High society', 'Wealthy', 'Commercialists']"
Fictional otter,tarka,"['Otleburg - A fictional town inhabited by otters in Disney\'s ""Robin Hood"".', 'Muddy - An adjective often used to describe an otter character from children’s literature, although not a specific name.', 'Waddlesworth - The name of the otter mascot for the UK TV channel CBeebies.', 'Riverbend Otters - A team in Disney\'s ""The Fox and the Hound"" (though fictional).', 'Marmaduke - From a comic strip about an overweight, lazy dog; however, there is also a character named Otter who becomes his friend.', 'Tutter - One of the otters from Disney\'s animated film ""Brother Bear"".', 'Ottabee - An otter character in the cartoon ""Oswald.""', 'Winky - A fictional sea otter character in the children’s book series, “The Otter Files” by Kate Darby and Matt Doyle', 'Riverbend Runners - While not specifically about an otter, it\'s a team name that evokes the image of otters (from ""The Fox and the Hound"").', 'Otis - A friendly otter character in children’s book series by Elizabeth Atkinson.', ""Splasher - While not a widely known fictional name, it evokes the playful image of an otter's behavior"", 'River Otters - From Disney\'s ""Brother Bear"" movie.', 'Mr', 'Kepi - Though more famous as a bear, it\'s used here to represent an animal that has similarities with otters (from ""Paws & Tales"").', 'Whiskers - A generic term often associated with animals which can apply to otters in fictional contexts', ""Otterly Amazing - An adjective creatively constructed to describe a fictional otter character's attributes."", 'Lillian O-Tail - Although not directly about an otter, this could be adapted as the name of a fictional otter in literature or media', 'Splash - A simple adjective that can relate to otters and their natural behavior, potentially used for naming a fictional otter character.', 'Otley - While not specifically about an otter, it’s a name that could be creatively reimagined as one in fiction.', ""Fuzzlepaws - A playful combination of 'fuzzy', often associated with the fur of an otter, and '-paws', indicating animal attributes, thus suitable for a fictional otter character’s name.""]"
Drunkenness ,insobriety,"['Intoxication', 'Inebriety', 'Sloshiness', 'Tipsy-turvy', 'Merrymaking', 'Euphoria', 'Hiccuping', 'Wobbliness', 'Drunkenness', 'Buzzed', 'Boozy behavior', 'Giddiness', 'Disorientation ', 'Mellow-muddled state', 'Inhibition loss', 'Lethargy', 'Celebratory stupor', 'Revelry', 'Blottoed', 'Sailing on spirits']"
Cheating on a partner ,two-timing,"['Infidelity', 'Adultery', 'Unfaithfulness', 'Indiscretion', 'Promiscuity', 'Deception', 'Disloyalty', 'Betrayal', 'Fornication', 'Extramarital affair', ""Infidel's act"", 'Double-dealing', 'Dissolute behavior', 'Indiscrete actions', 'Promiscuous acts', 'Unchaste behavior', ""Cheat's game"", 'Mistress rendezvous', 'Secret trysts', 'Illicit relationship']"
Bronze ,tan,"['Alloy', 'Metalwork', 'Tintinnabulation', 'Patina', 'Antique', 'Sculpture', 'Medal', 'Statuette', 'Relic', 'Chisel', 'Malleable', 'Casting', 'Craftsmanship', 'Artisan', 'Ingot', 'Fountain', 'Coinage', 'Durability', 'Heritage']"
(e),fifthly,"['Elephant', 'Elementary', 'Elegance', 'Emergency', 'Environmental', 'Elaborate', 'Emotionless', 'Enthusiastic', 'Equipment', 'Elevation', 'Escalator', 'Exemplary', 'Evacuation', 'Extraterrestrial', 'Euphoric', 'Extreme', 'Expendable', 'Expressive', 'Experience', 'Exchange']"
Touching or leaning against ,abutting,"['Caressingly', 'Embracingly', 'Intimately', 'Tenderly', 'Gently', 'Softly', 'Lovingly', 'Tactfully', 'Sensuously', 'Passionately', 'Warmly', 'Cautiously ', 'Closely', 'Affectionately', 'Lustily', 'Respectfully', 'Fervently', 'Chastely', 'Seductively']"
Search for underground water using rod ,dowse,"['Probing', 'Dowsing', 'Wandering', 'Seeker', 'Detecting', 'Groundwater', 'Aquifer', 'Rod-dip', 'Resonance', 'Waterline', 'Sensitivity', 'Hydroscope', 'Fluidseeker', 'Moisturehunter', 'Subterraneanfinder', 'Lodestone', 'Geopathology', 'Diviningrod', 'Hydroscout', 'Aquascope']"
Stringed instrument ,fiddle,"['Guitar', 'Harp', 'Violin', 'Cello', 'Double Bass', 'Mandolinamoebie (a stringed musical bow played in some African cultures)', 'Banjo', 'Ukulele', 'Sitar', 'Lyre', 'Zither', 'Lute', 'Bouzouki', 'Balalaika', 'Banjo ukulele', 'Concertina', 'Dulcimer', 'Charango', 'Erhu (Chinese two-stringed instrument)', 'Kora (West African harp lute).']"
"He who does it is lost, they say ",hesitate,"['Sacrifice', 'Martyrdom', 'Heroism', 'Devotion', 'Altruism^ (selfless concern for others)', 'Generospectrum (extreme generosity with little thought of self-interest or benefit)', 'Egoistic_gift (a gift given solely out of ego, not true altruism)', 'Philanthropy', 'Selflessness', 'Dedication', 'Unselfishness', ""Abnegation^ (denial or renunciation of something valuable for others' sake)"", 'Magnanimity', 'Endurance', 'Perseverance', 'Resilience', 'Tenacity', 'Fortitude', 'Steadfastness', 'Persistence']"
