CLUE,ANS,POS,FOUND IN
Cloak-and-dagger ,secret,3,Secretive
Man-made jet of water ,fountain,9,Fountain (in the context of artificial creation)
Disobey ,defy,18,Defying orders or directives
Room for surgery ,theatre,14,Operating theatre
Organization of people or resources that can be shared ,pool,4,Shared resource pool
Go away ,depart,14,Departing silently
Extreme fear ,terror,11,Haunted by terror
Cut down on ,reduce,19,Reduced portion sizes
Water round a castle,moat,1,Moats surrounding the fortress
Weep ,cry,14,Food allergy (severe allergies might cause crying due to discomfort or danger)
Like an omelette ,eggy,6,Eggy consistency
Busy insects ,ants,2,Industrious ants
Obstinate quadruped,mule,2,Persistent mule
