CLUE,ANS,POS
Cheap and shoddy ,tawdry,1
Laconic ,terse,5
An artist works in it ,studio,1
Refuse to do business with ,boycott,1
Injure or harm severely ,maim,6
Clergyman ,vicar,4
Step on dry land,disembark,2
Bloodsucking insect ,louse,4
Tedium,ennui,8
"Foreigner, outsider ",alien,1
'Lolita' author ,nabokov,2
Convexity of the surface of a road ,camber,11
Grasp firmly,seize,5
Compulsory,forced,10
Reply - react,respond,2
Cried out,yelled,5
Former name of Ho Chi Minh City ,saigon,1
Naval rank ,admiral,1
One-humped camel ,dromedary,2
An informal friend ,pal,2
Two-masted sailing vessel ,ketch,5
Distinctive air or emanation,aura,17
Put on clothes ,dress,7
Policy of remaining apart ,isolationism,1
"Fully, wholly ",entirely,2
Part of an act ,scene,1
