CLUE,ANS,POS,FOUND IN
Punctuation mark,full stop,1,Full stop (.)
Fiend ,demon,1,Demonic entity
Football official (colloq.) ,ref,1,Referee
Taut ,tight,1,Stretched tightly
Reverberate ,echo,1,Echo-like repetition
"Asian country, capital and mega-port ",singapore,7,"Singapore - Singapore - Port of Singapore (also a city-state, but its central hub is highly urbanized with limited surrounding natural land for ports)"
Troubles ,difficulties,18,Overwhelming difficulties
Inventors' protections ,patents,16,International patents under the Patent Cooperation Treaty (PCT)
Speed up ,quicken,14,Quickening
Large unit of old Roman army ,legion,2,Legionnaire
Happening ,event,14,On the move (metaphorically used for events)
Pigs' feet,trotters,1,Swine's trotters
Arthur's capital ,camelot,20,Camelot theme park in Wiltshire (a representation of the legendary kingdom of Arthur)
Arms Dan oddly with a type of roof ,mansard,5,"Mansard roof (when seen in profile, the pitch of the sloping sides can remind one of an ""armed"" stance)"
Soft feathers ,down,1,Downy plumage
Painful heart condition ,angina,1,"Angina: A chest pain caused by reduced blood flow to the heart muscle, often a symptom of coronary artery disease."
Film,movie,3,Movie theater
Recreational snow slope ,ski run,5,Chilled ski run
Ambrosia ,nectar,1,Sacred nectar in Greek mythology
