CLUE,ANS,POS
Caviar fish ,sturgeon,1
Large and scholarly book ,tome,10
Small outpost of families ,settlement,3
London terminus ,euston,2
Sleep-walker ,somnambulator,6
Cricket team? ,eleven,3
Spanish fizz,cava,2
"US state, capital Columbus ",ohio,1
Sorrow ,grief,1
Aperture ,gap,4
It's used by a conductor and a policeman ,baton,1
Big brass instrument ,tuba,3
'Don Juan' poet ,byron,1
Academic essay,thesis,2
Prolonged; nagging ,persistent,8
Rules observed in polite society,etiquette,1
Increase speed ,accelerate,1
Happiness ,delight,2
