CLUE,ANS,POS
Israeli city ,tel aviv,2
Expressing sorrow for one's sins,penitent,2
Portion of meat ,cutlet,3
Weapons store ,arsenal,1
"Pattern of sounds, the beat ",rhythm,1
Tranquillity,peacefulness,1
Show (a film) ,screen,1
Expel from a country ,deport,1
Those with severed limbs,amputees,1
High-kicking French dance ,cancan,1
Every now and again ,once in a while,9
"Inactive, motionless ",static,3
Artilleryman's skill ,gunnery,1
Male domestic fowl,rooster,5
Alter ,change,1
"Support, maintain ",uphold,3
Niggardly ,stingy,1
"Bolstered, sustained ",supported,3
One shoots from a concealed place ,sniper,3
Device for opening or closing a circuit,switch,1
Summer trousers ,shorts,1
Large airship ,zeppelin,3
Legally responsible ,liable,2
Fly larva ,maggot,1
Important person (slang) ,bigwig,12
North African city ,tunis,4
Deserter ,renegade,4
Haitian city,port-au-prince,1
Desert illusion ,mirage,1
Mechanical man,android,4
