CLUE,ANS,POS,FOUND IN
Eating disorder ,anorexia,2,"Anorexnophobia (Anorexia Nervosa): Characterized by a fear of gaining weight that leads to severe restriction of food intake, often accompanied by an obsessive desire to be thin and distorted body image"
It's a grand race ,national,11,Grand National (horse racing)
Immoderate eater,glutton,1,Gluttonous
Prefix meaning many ,multi,2,Multi-
Do needlework ,sew,4,Sewing
"Italian archbishop of Canterbury, 1093-1109 ",anselm,16,"Author of ""The Proslogion"" (misattributed to Lanfranc but actually written by Anselm)"
Make (someone) used to (something) ,accustom,3,Positive Reinforcement - Encourage them with rewards when they become more accustomed to it.
Giraffe-like animal ,okapi,9,"Artiodactyla (order that includes even-toed ungulates like the okapi, which is related to giraffes)"
Thick,dense,2,"Dense (e.g., a dense forest)"
Hitler's title ,f,1,"Führer (""Leader"" in German, a title adopted by Adolf Hitler as the head of Nazi Germany.)"
Royal personage,prince,17,Prince Regent
A noisy American snake ,rattler,4,Timber Rattler
Highly decorated,ornate,21,Ornate vase
Golf ball support ,tee,1,"If you meant 'support for the golf balls on a course,' it may refer to things like tees, fairways, and greens"
