CLUE,ANS,POS
High-pitched and sharp ,shrill,1
Nine-day queen ,lady jane grey,2
Save from danger ,rescue,1
Sweetener ,sugar,1
Feed ,nourish,1
Underarm protection? ,deodorant,2
Projectile; salad plant ,rocket,1
Perimeter ,circumference,11
Drive or urge ,impel,1
Group formed to limit competition ,cartel,1
Gem ,jewel,2
Inequality ,disparity,1
Intrepid ,fearless,1
The largest flatfish ,halibut,1
Game bird (in a pear tree?),partridge,1
Ships travelling together ,convoy,2
Look over ,survey,1
Blow - gentle touch - apoplexy ,stroke,22
Narrow opening,slit,1
Deport ,exile,7
1966 Michael Caine film,alfie,1
Happy-go-lucky ,carefree,1
"Gives, apportions ",allots,1
