CLUE,ANS,OUTPUT
Plenty -- containers ,bags,"['Can', 'Box', 'Chest', 'Cabinet', 'Locker', 'Shelf', 'Trunk', 'Trunklet', 'Pantry', 'Chest of drawers', 'Drawers', 'Drawout', 'Cabinetry', 'Shelving unit', 'Storage unit', 'Lockerette', 'Pantry', 'Pantry', 'Boxy', 'Crate']"
Reciting the letters of a word ,spelling,"['Here is the list you requested:', 'Acrostic', 'Calligraphy', 'Lexicon', 'Manuscript', 'Ode', 'Parchment', 'Prose', 'Script', 'Verse', 'Wordplay', 'Acronym', 'Ballad', 'Epic', 'Fable', 'Hymn', 'Inscribed', 'Manuscript', 'Lexicon', 'Prose', 'Verse']"
Use up,exhaust,"['Burn', 'Consume', 'Drain', 'Empty', 'Finish', 'Fill', 'Ignite', 'Load', 'Make use of', 'Occupy', 'Produce', 'Refuse', 'Save', 'Spend', 'Use up', 'Utilize', 'Waste', 'Waste away', 'Wear out', 'Use up completely']"
Sieve ,strainer,"['Mesh', 'Screen', 'Filter', 'Perforator', 'Strain', 'Net', 'Sive', 'Wreath', 'Bonnet', 'Damper', 'Bonnet', 'Sack', 'Trap', 'Tray', 'Pouch', 'Sack', 'Basket', 'Jar', 'Box', 'Sacket']"
Heather ,erica,"['Heather', 'Heather Rae', 'Heather Chandler', 'Heather Jones', 'Heather Johnson', 'Heather Lee', 'Heather MacDonald', 'Heather Miller', 'Heather Morgan', 'Heather Newman', 'Heather Olson', 'Heather Patten', 'Heather Quinn', 'Heather Richards', 'Heather Robinson', 'Heather Rose', 'Heather Ryan', 'Heather Scott', 'Heather Stewart', 'Heather Swanson']"
Devout follower,disciple,"['Clergyman', 'Monk', 'Nun', 'Friar', 'Priest', 'Rabbi', 'Sufi', 'Shaman', 'Priestess', 'Deacon', 'Nunnery', 'Monkhouse', 'Parsonage', 'Congregation', 'Sect', 'Cult', 'Congregation', 'Priesthood', 'Monasticism', 'Religiosity']"
Reproduction of commemorative plaques on paper ,brass rubbing,"['Archival', 'Commemorative', 'Inscription', 'Memorial', 'Plaque', 'Inscription', 'Portraiture', 'Etching', 'Gravure', 'Illustration', 'Iconography', 'Mosaic', 'Mosaics', 'Illustration', 'Etching', 'Sculpture', 'Mosaic', 'Fresco', 'Illustration', 'Archival']"
Gobsmacked,dumbstruck,"['Abominated', 'Amused', 'Blissful', 'Chuckled', 'Disgusted', 'Flustered', 'Gnawed', 'Humored', 'Insulted', 'Jealous', 'Lustful', 'Miserable', 'Nectar-stained', 'Persecuted', 'Quarreled', 'Resentful', 'Sullen', 'Vexed', 'Whimsical', 'Yawning']"
The - - of 19 ,colossus,"['Nineteen', 'Nineteenties', 'Nineteen-somethings', 'Nineteen-eleven', 'Nineteen-twelve', 'Nineteen-thirteen', 'Nineteen-fourteen', 'Nineteen-fifteen', 'Nineteen-sixteen', 'Nineteen-seventeen', 'Nineteen-eighteen', 'Nineteen-eighties', 'Nineteen-nineties', 'Nineteen-zeroes', 'Nineteen-eleventies', 'Nineteen-thirties', 'Nineteen-forties', 'Nineteen-fifties', 'Nineteen-sixty', 'Nineteen-seventy']"
Submarine missile,trident,"['Submarine', 'Payload', 'Depth charge', 'Torpedo', 'Sonar', 'Depth finder', 'Submerge', 'Sonar vessel', 'Submarine hunter', 'Submarine warfare', 'Submariner', 'Underwater', 'Sonar beacon', 'Submarine depot', 'Submarine base', 'Submarine base', 'Submarine carrier', 'Submarine drone', 'Submariner vessel', 'Submarine warfare']"
