CLUE,ANS,POS,FOUND IN
State of NE USA ,connecticut,20,"New England - a region in NE USA including Maine, Vermont, New Hampshire, Massachusetts, Connecticut, and Rhode Island."
Quick photo ,snapshot,2,Snapshots
Of a horse ,equine,1,Equine - relating to horses or other members of the family Equidae.
Fishing boat; vagrant,drifter,12,Drifter (a boat used for drift netting)
Long pillow ,bolster,2,Bolster - Historically a long stuffed sack filled with soft materials used as a pillow or support.
Banger ,sausage,2,Sausage roll (a type of baked pastry filled with meat and vegetables)
Female sheep ,ewe,1,"Ewe - A mature female sheep, typically used for breeding purposes."
Follower of Haile Selassie ,rasta,1,Rastafarian
Hand over; plaster ,render,4,Rendering (referring to applying plaster)
Period of history ,age,4,Bronze Age
Sir Arthur Conan -- ,doyle,1,"Literature - Authored by Sir Arthur Conan Doyle, this genre encompasses his famous detective stories."
Cut of meat from between rib and haunch ,loin,1,"Short loin - A cut of beef or veal located near the spine, just behind the rib section"
