CLUE,ANS,POS
Farthest - to the highest degree,extreme,1
Cylindrical container ,canister,5
Medical treatment ,therapy,1
Buying goods ,shopping,3
Rage ,fury,2
Theft ,larceny,5
Soundless ,silent,1
County of southern England ,dorset,10
Supposed loch monster ,nessie,1
Bold and daring ,audacious,2
Walk laboriously ,trudge,1
Group of items of the same kind ,set,4
Andalusian gypsy music ,flamenco,2
Licentious - dissolute ,immoral,1
Masticated ,chewed,1
"Break free, get away ",escape,1
"Attentive, watchful ",alert,2
Turning machine ,lathe,2
