CLUE,ANS,POS
Facet ,aspect,2
Egyptian canal ,suez,2
Leave out ,omit,2
Perform ,play,5
Fortified wine ,port,1
Zodiac sign ,taurus,11
Heavy and filling ,stodgy,10
Baltic state ,estonia,3
Joined into one ,united,1
Flattish round hat ,beret,2
"Harmony, concurrence",accord,1
Source of illumination ,light,1
Cos lettuce ,romaine,1
Be present at ,attend,1
Loose rocks at the base of a cliff ,scree,3
Manage somehow,make do,13
Domesticated birds,geese,7
South West Africa,namibia,1
Tension ,stress,1
Sale of assets ,disposal,3
Raised strip ,ridge,11
