CLUE,ANS,POS
Of a horse ,equine,1
Long pillow ,bolster,1
One who is owed,creditor,1
Plucked instrument ,harp,2
Go without food ,starve,3
Afflicted with feeling of imminent sickness ,nauseous,1
Long thin flag ,streamer,6
Sound loud and harsh ,blare,10
"Recount, relate ",recite,20
Circus controller ,ringmaster,1
Announce ,proclaim,2
(Of door) slightly open ,ajar,1
Public sale to the highest bidders ,auction,1
Overturn ,upend,11
Game with 24 points ,backgammon,1
Sir Arthur Conan -- ,doyle,1
