CLUE,ANS,POS,FOUND IN
and 18 Down: The Great Bear ,ursa,1,Ursa Major
Temporary job for work experience ,placement,11,Work placement
Military chevron ,stripe,7,Combat stripe
Eight-sided shapes ,octagons,16,Octoferous (not standard English but suggesting something having an octagonal feature or adorned with octagons)
Line that intercepts a curve ,secant,3,Secant line
Exclamation on making a mistake ,oops,1,Oops!
Hawaiian rain dance ,hula,4,Hula celebration
Distinguished conductor,maestro,17,Acclaimed maestro
Characteristic pattern of symptoms ,syndrome,19,Unique syndrome components
Large spoon with long handle ,ladle,1,Gigantic ladle
Scorn ,disdain,1,Disdainful
"Oblong, square etc. ",shapes,12,"Tetragonal (fourfold symmetry in geometry, though not common for simple shapes)"
Chance event ,accident,9,Fateful accident
Admonish ,warn,14,Warn earnestly and seriously
Violent storm ,tempest,1,Tempestuous
Salad fruits ,tomatoes,14,"Fleshy fruit without a stone (e.g., tomatoes, grapes)"
State firmly ,aver,16,Unwavering certainty
Hoofed animal ,deer,16,"Reindeer (also known as caribou, native to the Arctic regions)"
Simulacrum,image,4,Image substitute
Flashlight ,torch,11,Torch area
Feel sorry for ,pity,9,Pity-inclined
