CLUE,ANS,POS
Porch along the outside of a building ,veranda,2
Brow,forehead,2
Tasmanian capital,hobart,1
One of Lear's daughters ,cordelia,1
Legal proceeding brought by one party against another,action,3
"Overturn, disturb ",upset,1
Counterfeit ,fake,2
Outlook or aspect,prospect,2
Citrus fruit ,lemon,2
Sideways somersault,cartwheel,2
Rapid alternation of notes ,trill,13
Seasonal gift ,christmas present,1
Dwell ,reside,2
"Place where ancient Greeks consulted gods, as at Delphi ",oracle,1
Reigned ,ruled,1
Texas mission besieged and captured by Mexican forces in 1836 ,alamo,1
Regain consciousness ,come to,3
Front section of a plane,cockpit,2
Prepare for publication ,edit,1
Highest point (of orbit) ,apogee,1
Green citrus fruit ,lime,2
Amaze ,astound,1
Concealed like bride's face? ,veiled,1
Half-melted snow ,slush,1
