CLUE,ANS,POS,FOUND IN
Spanish friend ,amigo,1,Amigo de habla hispana
Mechanical device preventing a wheel slipping backwards,ratchet,1,Ratchet system
Taurus,bull,3,Bullish
Appeal,allure,18,Sensual allure
A simple or old song ,ballad,4,Timeless ballad
Lie with arms and legs spread about loosely ,sprawl,8,"Wide-armed, sprawled figure"
Set in motion,trigger,12,Triggered
Wardrobe ,closet,9,Closet inventory
Right or means of entry ,access,5,Access point
Field of grass ,meadow,1,Grassy meadow
Subdivisions in theatre ,scenes,1,"Act: A major structural division within a play, usually containing several scenes"
Handle something awkwardly ,fumble,1,Fumbled
Not all ,some,3,Indifferently overlooking something important.
Form of mental illness causing one to withdraw into private world ,autism,3,Autism Spectrum Disorder (Asperger's Syndrome can be a part)
Compunction ,remorse,13,Remorseful feeling (regret over a previous action)
Unit of current ,ampere,1,Ampere (A)
