CLUE,ANS,POS
Edict ,decree,3
Sleeveless cloak ,cape,12
Town in county Fermanagh ,enniskillen,2
Inculcate; embed ,implant,2
It attaches tissue to bone ,tendon,2
Turning point ,pivot,1
Turnaround,reversal,8
Holy ,divine,2
Hereditarily-ruled Channel Island ,sark,4
Trial ,hearing,6
Very hot; making bread ,baking,7
Close by,adjacent,1
Line of stakes as a defence,palisade,1
Band of contrasting colour ,stripe,1
Paterfamilias ,patriarch,2
Sure ,certain,3
Fleet commander,admiral,1
Selected ,chosen,2
Proper; owed ,due,6
The official who ensures fair play ,referee,1
Dispossess ,deprive,4
