CLUE,ANS,POS
Small barrels as for beer ,kegs,1
Semi-precious variety of agate,onyx,4
Insect drawn to flame ,moth,1
Assembly for discussion ,conference,6
Feel; discernment ,sense,1
Good humour ,gaiety,5
Coniferous tree ,larch,5
Salt water expanse,ocean,1
Uncontrollable muscle contractions ,spasms,2
Home made of blocks of snow ,igloo,1
Unique designation in radio communications ,call sign,1
Incendiarism ,arson,1
Old cartoon sailor,popeye,1
Creator of ceramics ,potter,1
Most sage and learned ,wisest,1
Merciful ,lenient,2
Detailed examination ,analysis,4
"Subjects, themes ",topics,1
String quartet instrument,cello,4
"TV's USS Enterprise, for instance ",starship,1
Unconscious state ,coma,1
He's not involved - just observing ,onlooker,3
Falsehood ,untruth,6
Large indefinite number ,myriad,10
