CLUE,ANS,POS
Russian revolutionary ,trotsky,3
Baldness ,alopecia,1
Port in southwest Spain ,cadiz,3
Shorebird found on sniper pad ,sandpiper,6
Dark brown fur,sable,2
Chocolate substitute ,carob,1
Demolished ,razed,5
Explanatory drawings ,diagrams,2
Domestic bird shelter ,dovecote,6
Illumination ,light,1
Small tower above a building ,turret,5
Bavarian town known for its passion play ,oberammergau,1
Disgusting,repulsive,1
"Mock, sneer at ",deride,1
Courageous woman ,heroine,20
Deadlock ,impasse,1
Fail to honour an obligation,renege,2
In the near future ,tomorrow,1
"Dry, parched ",arid,1
Deduce ,infer,2
"Ankle, e.g. ",joint,1
"Green, inexperienced ",naive,3
Boots and shoes ,footwear,1
Brought up ,raised,1
Judgment,verdict,1
Absolves,exonerates,9
