CLUE,ANS,POS,FOUND IN
Deed ,act,1,Action or act
Remember or summon back ,recall,8,"Photographic memory that enables quick recall of facts, figures, dates, and vocabulary crucial in crossword solving."
"'Cold hands, . . . . . . . . .' ",warm heart,1,"Cold hands, warm heart"
Someone repairs tall church structures,steeplejack,4,"A 'steeplejack' is someone trained specifically to work at height, repairing masonry on buildings such as churches or cathedrals; the term combines ""steeple"" with a diminutive of ""jack,"" implying expertise in this area."
Dickens book ` `Nicholas ........' ' ,nickleby,2,Nicholas Nickleby (the full title of the Dickens' novel).
One easily fooled; base-of-stem shoot ,sucker,2,"Sucker - A type of stem shoot arising at the base or roots, also meaning someone easily deceived or led astray."
Relating to mankind ,human,2,Humankind (direct relationship)
Opening in the floor,trapdoor,21,Trapdoor (less likely unless specified in the puzzle context).
French opera composer ,massenet,3,"Jules Massenet - Renowned for operas like ""Thaïs"" and ""Manon."""
Rented ,hired,2,Hired-out
Hairy aromatic perennial herb strongly attractive to some pets,catnip,1,"Catnip's characteristics align well with being a hairy (due to its fine fuzz), aromatic perennial herb that is known for attracting cats and other pets, making it an excellent fit for this crossword clue."
Yearning for past - homesickness,nostalgia,1,Nostalgia 
