CLUE,ANS,POS
Deed ,act,1
Remember or summon back ,recall,1
Son of a sovereign ,prince,1
Co-operative friend,ally,1
Novice ,neophyte,5
Not quite shut ,ajar,1
Expose one's body in order to get a tan ,sunbathe,1
"W. B. --, Irish poet ",yeats,1
Time for finishing ,deadline,1
Scold or chide severely ,berate,3
Opening in the floor,trapdoor,7
French opera composer ,massenet,2
Large animal ,elephant,1
Person sent out to gain information,scout,7
Celestial body ,planet,2
The study of religion ,theology,1
