CLUE,ANS,POS
Set of rungs ,ladder,1
Circus MC ,ringmaster,1
Page or foliage ,leaf,1
Up to (a time) ,until,1
Motherly ,maternal,1
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,7
"Curt, sharp ",abrupt,2
Said (a word) wrongly ,mispronounced,1
"Acute viral disease, technical name variola",smallpox,1
Stimulus ,spur,5
Room warmer ,heater,1
This moment ,now,1
European country,france,1
Judge of artistic works ,critic,1
Soundless ,silent,2
Voted in ,elected,1
Policeman; metal ,copper,8
Cooker ,oven,2
"Part, share ",portion,2
Strong building material ,concrete,1
Division of company ,department,1
Association of sports teams ,league,1
Alone ,unaccompanied,15
Excessive utilisation,overuse,1
Picture,image,2
- may safely graze (Bach) ,sheep,3
One of the living dead ,zombie,1
Group of players ,team,1
