CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,1
Rogue - tornado,twister,1
Dignity and assurance of manner ,poise,1
Supporter in a conflict,ally,1
Sickness of the stomach ,nausea,11
"Parts, pieces, portions ",segments,1
Unrefined ,crude,2
Seeker of alms ,beggar,1
Eccentric person like peculiar sphere ,oddball,3
Cover with close-fitting surround ,encase,1
French soft cheese ,brie,1
"Small, sharp sliver",splinter,15
Golf peg ,tee,1
Reason for doing something ,motive,2
Imposing ,stately,15
Visualise ,imagine,1
Fe ,iron,1
Strong ,potent,17
Legal representative ,lawyer,6
