CLUE,ANS,POS,FOUND IN
Crowd ,mass,1,Mass gathering
"Calm, tranquil ",untroubled,18,Untroubled soul
Italian sparkling wine ,asti,2,Asti Spumante
Public occasion ,event,2,Social event
"-- - -- Ma, American cellist of Chinese/French origins",yo-yo,1,Yo-Yo Ma
Easy gallop ,canter,4,Light canter
Live,exist,7,Thriving existence
Type of piano ,upright,2,Upright Piano
It may be grizzly or polar ,bear,1,Grizzly bear
Identical ,same,8,Same as
Put into service ,used,8,Actively used
Pulverise ,mash,7,Mash thoroughly
Fault - default ,defect,2,Defective
Use up,exhaust,10,Exhaustible used up (refers to non-renewable resources)
Devout follower,disciple,5,Committed disciple
Wriggle as in embarrassment ,squirm,4,Awkwardly squirming
Glowing particles for a colloquial radio operator ,sparks,8,Glossy sparks
Strongly want ,desire,1,Eagerly desire
A sailor's traditional song ,shanty,7,"""Shanty Boat Shuffle"""
"'Showing the way, out in front (7)' ",leading,15,"Enlightener (in a broader sense, but can imply leading ahead metaphorically)"
Scottish island,skye,1,Isle of Skye
Connection ,link,2,Linking
Gobsmack,astonish,2,Astonished
Supplication ,request,1,Prayerful request
Resign ,quit,1,Quit notice
Parade ,march,1,Marching band
