CLUE,ANS,POS,FOUND IN
Lie ,fib,1,Fibbing
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,2,Inner Solar System members
Had as a purpose ,intended,4,Intended for
Moneylender who charges excessive interest ,usurer,20,"Predatory usurer (historically related term, applicable for contexts with high-interest loans)"
Duo ,two,3,Twosome
Wimbledon game ,tennis,1,Tennis match
Fire-raising crime ,arson,1,Arsonist
Overwhelming fear ,panic,3,Panic-stricken
The state of being alone ,solitude,7,Introspective (when seeking solitude)
Reclines ,lies,1,Lies down comfortably
Lustful woodland god ,satyr,15,"Satyr (in Greek mythology, part-human, part-goat creatures known for their revelry and sometimes sexual escapades with nymphs)"
Carve a statue ,sculpt,1,Sculptor
Acceptance ,approval,13,Approval with pleasure
Meet expectations ,satisfy,2,Satisfying
Wetness ,moisture,18,Saturated with moisture
Canvas pavilion,marquee,11,Exhibition marquee
Queasiness ,nausea,7,Onset of nausea
Wreckage on sea ,flotsam,6,Adrift flotsam
The pot may call it black ,kettle,19,"Brand unfavorably (metaphorically related, as in ""The pot called the kettle black"")"
