CLUE,ANS,POS
Strange oceanic narcotic ,cocaine,3
Porch along the outside of a building ,veranda,2
Human whose body has been taken over by machines ,cyborg,1
Raised platform ,dais,3
Brow,forehead,2
One of Lear's daughters ,cordelia,3
Legal proceeding brought by one party against another,action,3
"Overturn, disturb ",upset,1
Counterfeit ,fake,1
Sympathetic relationship ,rapport,19
Citrus fruit ,lemon,2
Sideways somersault,cartwheel,2
Rapid alternation of notes ,trill,3
Seasonal gift ,christmas present,1
Dwell ,reside,1
Reigned ,ruled,1
Front section of a plane,cockpit,4
Highest point (of orbit) ,apogee,1
Green citrus fruit ,lime,2
Amaze ,astound,1
Spice ,cumin,9
