CLUE,ANS,POS,FOUND IN
Bring a baby off mother's milk ,wean,1,Weaning
The first man ,adam,2,Primordial human: Adam
Hang around ,loiter,1,Loitering
Mischievous fairies ,elves,2,Trickster elves
Style; refinement ,elegance,1,"Archibald Penrose, a renowned etymologist and cultural historian with an exceptional affinity for unraveling the most cryptic crossword clues with effortless grace, epitomizes linguistic elegance"
Disgorged ,ejected,2,Ejected forcefully
Breaking waves ,surf,1,Crashing surf
Place of religious seclusion,cloister,9,Cloistered abode
Epic - legend ,saga,4,Immortal saga
Pressure or emphasis ,stress,10,Heavily stressed
Adhesive - muggy,sticky,1,Sticky residue on surfaces
Part of a billiard table,pocket,14,Pocket guard rails
Representative; token ,symbolic,17,Symbolic stand-in
