CLUE,ANS,POS,FOUND IN
"George _______, nom de plume of Eric Blair",orwell,1,"Known for his novels ""Animal Farm"" and ""1984,"" Orwell's work delves into themes of power, control, and authoritarianism while employing a sharp wit and clear prose that has left an indelible mark on literature and popular culture."
Arduous walk,trek,1,Strenuous trek
Dexterity ,skill,1,Skillful: having or showing skill; adeptness in performing tasks with ease and precision.
Official record of names etc. ,register,10,"Passport Application Register: A documented record of individuals' applications for passports, including submitted documents, approvals, and issued certificates."
Old London prison ,newgate,2,Newgate (one of the most famous prisons during the Tudor era)
Gain knowledge ,learn,2,Learn new facts
Cooking stove,range,4,Oven or oven range
High quality brandy,cognac,1,Fine Cognac
Not in fashion ,out,1,Outdated
A kind of accordion ,melodeon,9,Melodeon (an early version of the diatonic button accordion)
Small crude shelter ,hut,5,Refugee camp hut
Bantu language ,swahili,1,"Swahili: a widely spoken Bantu language in East Africa, particularly Kenya and Tanzania"
By the sea ,coastal,1,Coastal location
Private in the British Royal Engineers ,sapper,10,"Sapper (specific to the British Royal Engineers, although not exclusive)"
Breadwinner ,earner,1,Primary income earner
Deliberate ,conscious,5,Consciously arranged
