CLUE,ANS,POS,FOUND IN
Oceanic gull ,kittiwake,14,"Kittiwake (though more associated with cliffs, it shares the oceanic environment)"
"Smear, daub ",smudge,12,Smudge intentionally
Butterfly/moth larva ,caterpillar,6,Woolly caterpillar (specific type)
Christopher Robin's bear ,pooh,1,Winnie-the-Pooh
Head of corn ,ear,4,Ear of corn
Of system of land-holding in Middle Ages ,feudal,1,"Feudalism: A hierarchical system where the nobility held lands from the Crown in exchange for military service, with peasants living on their lord's land and giving him homage, labor, and a share of the produce."
Line joining equally hot spots ,isotherm,10,Isothermic joining points
Reptile with shell,tortoise,15,Gopher tortoise
Forced out of office ,ousted,9,Ousted by constituents
Evil in nature ,malign,14,Malignant
Abstaining from alcohol ,teetotal,5,Teetotaler
Water-cask; object of derision ,butt,18,"Water vessel, the butt of jokes"
Fur trimming on royal robes ,ermine,6,Ermine overcoat details
Unquestionable truth ,gospel,10,Gospel truth
