CLUE,ANS,POS,FOUND IN
German submarine ,u-boat,1,"U-boat (short for Unterseeboot, commonly associated with World War II)"
Comparatively good ,better,42,Superior (adjective meaning higher in quality or better than others)
"Make allusion, direct attention with words ",refer,1,"""Echoes of the past"" - Suggests a historical reference without stating it directly."
Of the same value ,equal,2,Duplicated (implying equal worth through replication)
Priest's assistant,server,2,Altar server
Good attribute ,strength,15,Strength (in context of personal strengths)
House of concubines ,harem,1,Harem (a place where the wives and concubines of a ruler live)
Scientist; type of shop ,chemist,13,Chemist's choice corner
Danger ,hazard,1,Hazardous
Gobbledygook,gibberish,1,"Evelyn Witts, here is a list for the clue ""Gibberish"":"
