CLUE,ANS,POS
"Refuse, litter ",rubbish,4
Merchandise ,wares,3
Baby's bed ,cot,4
Instrument for viewing at a distance ,telescope,2
Gentle - bland,mild,1
Fleshy part of the ear ,lobe,2
Stop doing something ,desist,3
Weak cry of young bird ,cheep,2
Sampled ,tasted,1
Steadfast ,immovable,18
Visionary ,seer,20
Son of a sovereign ,prince,1
Over the moon ,ecstatic,3
Ways out ,exits,1
Highly profitable ,lucrative,1
Just one - fish ,sole,2
Not able to be seen ,invisible,1
In any event ,anyway,1
Contended or debated ,argued,1
Involving two things ,binary,7
Yorkshire river ,ure,10
Type of fuel ,diesel,2
Tell a story ,relate,4
Epic poem ,iliad,1
Outlook or aspect ,prospect,2
Cores,hearts,2
Of Oxford (University) ,oxonian,15
Soak through,permeate,13
Governing body of the Roman Catholic church ,curia,2
