CLUE,ANS,POS
Milky gem ,opal,14
Going in the same direction but always the same distance apart ,parallel,1
"Warranty, pledge ",guarantee,1
Brass band instrument ,euphonium,11
Tree-dwarfing art ,bonsai,1
Outline drawing ,sketch,2
Pennant ,banner,1
Small fly ,midge,1
Gulliver's first name ,lemuel,1
Medical care ,treatment,3
It used to be Constantinople ,istanbul,1
White heron ,egret,1
Transparent part of envelope,window,1
Art of crafting objects from paper,origami,1
Person who paddles a kayak or suchlike ,canoeist,3
Greatly surprised,amazed,3
Storage space for fodder,silo,3
Albumen,egg white,10
Lose all cohesion ,disintegrate,5
Man's servant ,valet,8
Underground room ,cellar,2
Incisive ,penetrating,5
Garden of fruit trees,orchard,1
