CLUE,ANS,POS
Old or ageing ,elderly,4
Bring a baby off mother's milk ,wean,1
Hang around ,loiter,2
Mischievous fairies ,elves,7
Style; refinement ,elegance,3
Cheese-paring,parsimonious,4
Breaking waves ,surf,1
A stand in a market-place ,stall,1
Illegal ,illicit,1
Pressure or emphasis ,stress,2
"Functional, handy ",useful,1
Leading article ,editorial,2
Conceal ,hide,1
Boundary; maximum ,limit,3
Frame of vehicle ,chassis,1
Card game ,canasta,12
Cutters ,knives,2
Baby frogs ,tadpoles,2
Knock down (building) ,demolish,1
Slender - refined,svelte,4
Nearer ,closer,5
Requiring hard work ,arduous,1
Crustacean ,crab,1
