CLUE,ANS,POS
Former currency of Portugal,escudo,3
Miniature tree ,bonsai,1
Of or to do with nerves ,neural,1
"Way, course ",route,2
Japanese island ,okinawa,4
Propagate ,breed,17
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,1
"Eg, native of Teheran ",iranian,1
Smithy ,forge,3
Elastic item,rubber band,1
Assault ,attack,1
Proprietors ,owners,1
Female singing voice ,alto,2
Level or smooth ,even,2
Plant with small blue flowers ,forget-me-not,1
Elongated fish ,eel,1
Grumble - complain,grouch,10
Lazy ,idle,5
Cruel dictator ,despot,2
Duct that carries urine ,ureter,1
Old name for Spanish peninsula ,iberia,1
Vigour ,energy,1
Viral disease causing paralysis ,polio,1
Sudden rush,surge,1
Brazilian dance ,samba,1
Sudden sharp decrease in quantity ,dip,1
