CLUE,ANS,POS,FOUND IN
German tank ,panzer,2,Panzer (the generic term for a German tank)
Particles of stone/sand ,grit,19,Grits and grinds
Tried to locate ,searched,1,Searched for
Lounge ,recline,6,Recliner
A group of six voices ,sextet,5,Vocal sextet
Curved oriental sabre ,scimitar,1,Scimitars often have curved or S-shaped blades.
Widely known and esteemed ,noted,13,Noted achiever
Traditional Christmas stage show with Dame ,pantomime,1,"The dame is a comedic role, typically played by a woman, and is a hallmark of British pantomimes."
Friendly - type ,kind,17,Kindly
Firm - building for animals ,stable,11,Stables
