CLUE,ANS,POS
European capital ,prague,15
German tank ,panzer,2
A group of six voices ,sextet,6
Something abnormally large and powerful ,behemoth,2
Jousting weapon ,lance,2
Moving slowly and unsteadily,lurching,3
Fail to win ,lose,2
Hot drink ,cocoa,4
Of flowers ,floral,6
Curved oriental sabre ,scimitar,2
Theatrical plays ,dramas,2
Traditional Christmas stage show with Dame ,pantomime,2
Transporting vehicle ,van,5
"Acquire, procure",obtain,3
Put an end to; ruin ,destroy,9
"Maker of articles with metal, symbol Sn ",tinsmith,23
Firm - building for animals ,stable,9
Magnitude ,size,45
