CLUE,ANS,POS
Dearth ,paucity,4
Mass of bubbles ,froth,6
At a later time ,afterward,12
Rubbish ,garbage,2
Small road,lane,2
Indonesian dish ,satay,9
Outside ,external,2
Nonconforming ,atypical,14
Lower extension of collar on jacket or coat ,lapel,1
Chinese martial art ,kung fu,1
Prevaricating ,evasive,3
Constituent of brass ,zinc,2
The peninsula containing Spain and Portugal ,iberia,2
Bushy-tailed rodent ,squirrel,1
Careful use (of a resource) ,conservation,1
State of wealth and prosperity ,opulence,4
A cutter and engraver of gems ,lapidary,1
One causing deliberate destruction ,saboteur,1
Former capital of the German Federal Republic,bonn,1
Preserve made with citrus fruits ,marmalade,1
