CLUE,ANS,POS
Tenant ,lessee,1
Bunch of flowers ,posy,3
Cooking fat ,lard,1
Sudden sharp feeling ,twinge,1
Stamp collector ,philatelist,1
"Behind, nautically",astern,1
Guest ,invitee,8
Asian rainy season ,monsoon,1
Pasta in thin strands,vermicelli,7
"Alone, set apart ",isolated,1
Natural surroundings ,habitat,4
Squeeze into less space ,compress,1
"Real, not abstract ",concrete,1
"Defeat, overcome",conquer,3
Mountainous ,craggy,10
Very dry ,arid,3
Dread ,terror,7
American term for swede ,rutabaga,1
"Uncover, expose to view ",expose,20
Large flightless bird ,ostrich,1
"-- Rodin, French sculptor ",auguste,1
Entertained ,amused,1
Occurrences ,events,2
Language of Iran ,farsi,1
Shop assistant ,salesperson,3
Lazy ,idle,2
Stone-throwing weapon ,catapult,1
Study of language and its structure ,linguistics,1
Magpie ,hoarder,2
Shorten ,abridge,13
Throw about ,scatter,18
Reduce by a factor of two ,halve,1
Deliver from harm ,rescue,8
Medieval weapon or kind of spice ,mace,16
Food passed through a liquidiser ,puree,2
Surviving fragment,remnant,1
OT prophet ,ezekiel,6
Present in great quantity ,abundant,2
