CLUE,ANS,POS,FOUND IN
Damp and sticky ,clammy,5,Clammy skin
Exclamation of making a blunder ,oops,1,Oops!
Border,boundary,4,Boundary line
By a very small margin ,barely,1,Barely won
Flag bearing a device ,banner,1,Standard flagpole banner
"Lean, part of foot ",heel,10,Heel counter
Show to be right or justified ,vindicate,4,Vindicated
Director of publication ,editor,1,Editor-in-chief
Such as well might happen ,likely,6,Unlikely
Rose fruit ,hip,2,Rosehip - The fruit of the rose plant; often used in teas and herbal remedangs due to its high vitamin C content.
Weighty book ,tome,2,Heavy tome
Rascal ,scamp,15,Witty scamp
Imbibes knowledge ,learns,1,Learns voraciously
Extremely wicked ,evil,1,Evil-hearted
Backside,posterior,1,Posterior section (medical terminology for parts of an organism's body oriented towards the rear or spine).
Fond of games ,playful,14,Playful spirit
Picked,chose,2,Chosen
Unwanted gift ,white elephant,1,White elephant (gift that is costly or difficult to dispose of)
International treaty ,pact,3,Cross-border pact
