CLUE,ANS,POS
Disney film,bambi,14
Barred enclosure for animals ,cage,1
Mischievous fairy ,pixie,2
Room ,chamber,1
Least powerful ,weakest,16
Expressive movements ,gestures,3
Civilian soldiery ,militia,4
Great Greek author of the Odyssey ,homer,1
Laces a province in France ,alsace,1
Intoxicating drink ,alcohol,1
Grill for outdoor cooking ,barbecue,1
Large marsupial ,kangaroo,1
Out of the ordinary ,unusual,3
Prison accommodation,cell,1
Make compulsory ,mandate,1
Song from an opera ,aria,1
The Red Planet ,mars,1
