CLUE,ANS,POS
Broke into sharp pieces ,smashed,8
Go without or precede ,forego,4
Cold War term for the capitalist countries ,free world,2
Fully grown ,mature,1
Avoid ,shun,3
Insipid -- uninteresting ,bland,1
More often than not ,mostly,4
Tear ,rip,5
"Asterix, for example ",gaul,1
Castor and Pollux ,gemini,3
Curt and short ,abrupt,6
Nazi-style discrimination,racism,1
Tranquil ,calm,2
"Alone, apart, detached ",isolated,1
Cause of general outrage,scandal,4
"Stirs up, rouses ",excites,13
Sheepdog ,collie,1
Hazard ,peril,3
Formal recommendation to an employer ,reference,1
Yet to come,future,1
Evaded,dodged,1
Attack on all sides ,beset,2
Have a foul smell ,reek,2
Harm or injury ,damage,1
Far from the target ,wide,3
One making changes (in practices) ,reformer,1
Go too far with ,overdo,2
Avidly enthusiastic ,zealous,12
"Large, snail-like mollusc ",whelk,5
Toy with plastic bricks ,lego,1
Require ,need,1
Defences to charges - was elsewhere at the time ,alibis,1
Someone not belonging to the nobility ,commoner,1
Joins together ,combines,3
Evasive ,shifty,13
Agave fibre ,sisal,19
Relative ,aunt,1
