CLUE,ANS,POS,FOUND IN
Kill by piercing with a spear or sharp pole ,impale,4,Impaled
"Gas, O ",oxygen,12,Oxygenated substance
Between Triassic and Cretaceous ,jurassic,2,Jurassic-Cretaceous Boundary
Relating to love ,romantic,10,Romantic at heart
Room at the bottom ,basement,1,Basement dwelling
Proposition not self-evident but proved by a chain of reasoning ,theorem,12,"Theorems or laws: Statements derived through rigorous logical reasoning, mathematical proof, or scientific experiments that are widely accepted within the relevant field of study."
Large ocean fish ,marlin,5,Massive marlin
Ocean ,sea,2,Seafaring
Irish county and port ,limerick,4,Limerick (Limerick city hosts Port of Limerick located near the Shannon Estuary but historically associated with County Limerick)
Snare; carriage ,trap,1,Fixed trap
Having a common cultural tradition ,ethnic,13,Ethnic practices
