CLUE,ANS,POS
Social insect ,ant,1
Farm vehicle ,tractor,1
Palindromic German name ,otto,3
"Courting, romancing ",wooing,12
"Levy, inflict ",impose,1
Male relation ,uncle,2
Not damaged in any way,intact,1
Insincere support ,lip service,6
Giving way ,yielding,1
Come to a definite conclusion,resolve,4
Sea snail,whelk,14
Small bird; architect ,wren,13
Gift; here ,present,1
Shelter (for ships),haven,14
Large African mammal,hippopotamus,6
Become more rigid,stiffen,1
Remunerations ,earnings,12
Chic ,elegant,1
Ball game ,tennis,9
Eye problems causing blurred vision ,cataracts,1
Concave - sunken ,hollow,2
