CLUE,ANS,POS,FOUND IN
Second-hand ,used,2,Used or second-hand
Royal mansion ,palace,14,Magnificent palace (if the mansion is exceptionally grand)
Petty quarrel ,squabble,7,Small squabble
Conduct trade ,transact,12,Foreign exchange brokers: Professionals who facilitate currency conversion for trade transactions.
More advanced in years ,older,2,"Elderly individual: An adult aged significantly older than the average population, usually over the age of sixty-five or seventy."
An informal toilet ,loo,5,Mobile loo
Large draught animal ,shire horse,20,Shire horse (a breed known for its strength used as a draft animal)
Ran in (anag) - a place in Scotland,nairn,16,Nairnshire
Fibre got from goats ,mohair,3,Mohair: A silk-like fabric made from the long hair of the Angora goat
Bacon strip,rasher,14,Savory rasher
It holds a ship in place ,anchor,2,"Anchorage (the act of anchoring or being anchored, metaphorically representing stability and security)"
Deep ravines ,gorges,12,Dramatic gorges
Give in - die,succumb,13,Fell on hard times and succumbed
Stellar system ,galaxy,1,Galaxy cluster
German tank ,panzer,1,Panzerkampfwagen
Interrogate ,question,1,"Question: ""What is the purpose behind asking such a question?"""
Kiln for drying hops ,oast,7,Oast house (UK)
Attention ,ear,29,"Ever-evolving journeymen: skilled individuals who are constantly learning, adapting, and improving their craft instead of becoming stagnant in one role (""rolling stone"")."
