CLUE,ANS,POS
Large waterbird ,goose,4
Absorptive process ,osmosis,8
Culinary herb ,thyme,1
One bringing charges ,accuser,1
Dawn to dusk ,daytime,5
Smoke-stack ,funnel,5
Possibly,maybe,1
Painful heart condition ,angina,1
European river ,danube,2
Shaving foam ,lather,4
Unchanging in pitch ,monotone,1
Jump suddenly ,leap,5
Iran's capital ,tehran,1
"Of better quality, like American lake ",superior,2
Trip-inducing substance,hallucinogen,13
Lived ,existed,10
Blacksmith's block,anvil,1
