CLUE,ANS,POS
Wheedle - coax,cajole,1
Retail branches ,outlets,1
Helixes ,spirals,1
Obligation ,duty,1
Sporting missile,discus,7
Books of maps ,atlases,1
Standard score for golfers ,par,1
Improved ,enhanced,1
Cheap; sleazy ,tawdry,17
Now ,at present,2
Genuine ,sincere,4
Abusive harangue ,diatribe,3
Unit of food energy ,calorie,1
Holidays on water ,cruises,1
Chopped down - with a single blow? ,felled,2
Female classical dancer,ballerina,1
Snooker stick ,cue,1
Dagger,stiletto,3
Record ,tape,7
Porch along the outside of a building ,veranda,1
An aromatic herb ,marjoram,12
Massive ,huge,4
Skating venue ,rink,1
Letter,epistle,3
Happen again ,recur,1
First performance ,premiere,2
Capital city of Scotland ,edinburgh,1
