CLUE,ANS,POS,FOUND IN
Fiend ,demon,4,Demonic possession
Football official (colloq.) ,ref,1,Referee
Taut ,tight,1,Stretched tightly
Capital of the Balearic Islands,palma,1,"Palma de Mallorca (main capital on Majorca island, but overall it's associated with the archiprancapital of the Balearic Islands)"
"Asian country, capital and mega-port ",singapore,2,Singapore - Port of Singapore
Fruit of a rose ,hip,6,Rose hip
Pigs' feet,trotters,1,Pork trotters
Travel warrant (of the Beatles),ticket to ride,1,The Ticket to Ride Warrant
Arms Dan oddly with a type of roof ,mansard,2,Mansard-roofed structure
Soft feathers ,down,1,Downy plumage
Film,movie,2,Movie theater
Ambrosia ,nectar,2,Sacred nectar
