CLUE,ANS,POS
Variety of brassica ,cabbage,1
Eating disorder ,anorexia,1
Capital of France,paris,1
Deep red ,crimson,4
Voltaire novel ,candide,1
Prayer-leader in a mosque ,imam,1
European river,elbe,6
Duelling sword ,epee,7
Spigot ,tap,1
Continuing at full strength or intensity ,unabated,4
Slowly moving masses of ice ,glaciers,1
"Differ, take issue ",disagree,1
Pile ,heap,3
Piece of written matter ,document,1
Bitterness ,acrimony,1
Velvety-leaved herb ,sage,5
Pig sound,oink,1
Agatha Christie's Belgian detective ,poirot,1
Things ,objects,1
Very ugly building ,eyesore,1
Medical practitioner ,doctor,1
Giraffe-like animal ,okapi,1
Indian dish ,samosa,4
Monks' hoods ,cowls,2
In a despicable manner ,shamefully,4
Trained Japanese hostess -- his age (anag) ,geisha,1
Small lump ,nodule,3
Thick,dense,1
Greasy mark ,smear,2
Surgeon's knife ,scalpel,2
Pale and wan (6) ,pallid,1
Legal possessor ,owner,1
Transparent dome,bubble,1
Terror ,panic,3
Rite ,ceremony,1
Yellow fruit ,banana,1
Royal personage,prince,6
Festival ,gala,3
House robber ,burglar,1
Bony framework ,skeleton,1
Highly decorated,ornate,1
Very fancy or complicated ,elaborate,1
Sandbank ,bar,3
"Obstinate, bullheaded ",stubborn,1
Golf ball support ,tee,1
Outlaw,bandit,1
