CLUE,ANS,POS
Ancient stringed instrument ,lyre,2
Original New Zealanders ,maori,1
Workers' organisations ,unions,17
Preserve ,keep,6
"Distinguished, prominent ",eminent,6
Working the land ,tilling,7
Celestial body of hot gases ,star,1
Reach ,attain,5
Unmoving yet ,still,7
Soldier in a light cavalry regiment ,hussar,2
Begin again ,renew,7
Pursue,chase,1
Remain ,stay,1
No speed required for poetic metrical foot ,spondee,2
"Guard, keeper ",warden,5
Life-supporting gas ,oxygen,1
Towed vehicle,caravan,1
Jupiter is one ,planet,1
Irrational fear ,phobia,1
Thoroughfare ,avenue,4
Those fully grown ,adults,1
Boasted or bragged ,vaunted,18
Grain-stores ,silos,2
Imperial land measurement ,acre,1
