CLUE,ANS,POS,FOUND IN
1940s' jazz characterised by virtuosity ,bebop,8,Bebop innovations
Fastener ,zip,12,Zipper (fastens clothes)
New Zealander ,maori,12,Maori descendant
Pouched animal from down under ,kangaroo,4,Kangaroo Rat
Lady luck ,chance,5,Chance favor
Flat-bottomed barge ,lighter,4,Wharfage lighter
"Obstinate, tenacious ",stubborn,1,Stubbornly resistant
Hindu sect and its chant ,hare krishna,2,"ISKCON – ""Hare Krishna, Hare Ram, Hare Krishna, Krishna Krishna"""
Plunge headlong ,plummet,5,Plummet without hesitation
Kayak-like boat,canoe,14,"Canoe (another type of similar boat, often confused with kayaks)"
Organ of hearing ,ear,2,Ear drum (tympanic membrane)
Strong wind ,gale,1,Gale-force
Gatehouse ,lodge,13,Gate lodge
IX,nine,1,Here are nine words related to that theme:
Take on ,adopt,9,Adopt responsibility for
"Cunning, deceit ",guile,5,Guileful
Family,kin,1,Kinship
Principal actor in a film ,star,2,Starring
Tedious task ,chore,1,Monotonous chore
Melancholy ,blue,5,Blue moods
Element in diamonds ,carbon,1,**Graphite:** Another form of pure carbon that exists under normal conditions but is structurally different from diamond and thus not as rigid or transparent.
Cultivated grass,lawn,1,Manicured lawn
Specialist in diseases of women ,gynaecologist,3,Gynaecologist (British spelling)
Long narrow stretch of water between Africa and Arabia ,red sea,3,Red Sea passage
"Of soldier, illegally absent - initially ",awol,2,Absent without leave (AWOL)
Littoral region ,coast,1,Coastal zone
