CLUE,ANS,POS,FOUND IN
"Sphere, globe ",orb,1,Orbit
Pay attention to ,heed,12,Heeding
Branch of technology including aviation ,aerospace,2,Aerospace engineering
Eats at drinks party,nibbles,13,Drinks and nibbles
"Of a period of government, such as in Britain 1811-1820",regency,1,Regency Era
Unmarriied state for religious reasons ,celibacy,7,Vow of celibacy
Make reference to ,cite,1,Cited
Former students,alumni,1,"These alumni may maintain connections with their former institution through alumni associations and networks, often providing support for ongoing education programs, mentoring current students, engaging in fundraising efforts, and enhancing the reputation of the educational establishment they once attended."
Break into parts ,split,20,Splitting
Metallic sound ,clang,1,Clangorous
Earth science ,geology,1,"It encompasses various fields such as geology, meteorology, oceanography, and astronomy relating to our planet"
German motorway ,autobahn,1,Bundesautobahn
