CLUE,ANS,POS
Small tower on a castle ,turret,1
Marsupial ,wallaby,3
Torment lightly ,tease,1
Region of South America ,patagonia,3
Unnatural lack of colour,pallor,4
Something owed,debt,1
Warlike ,bellicose,7
Go to live abroad ,emigrate,6
Gather together ,assemble,1
Despite the fact that ,although,6
Branch of knowledge ,science,3
Cowshed ,byre,3
Foe ,enemy,4
Leapt (anag),pleat,4
Flow of air or water ,current,4
Evaluated ,assessed,1
Nabokov heroine ,lolita,1
Scottish monster ,nessie,8
Young geese,goslings,1
(Of a nose) curved ,aquiline,2
"Bend, distort ",twist,3
Make longer ,extend,2
Frank ,open,3
Occasion ,event,4
Series of eight notes in music ,octave,2
