CLUE,ANS,POS,FOUND IN
"- - Fitzgerald, singer ",ella,1,Ella Fitzgerald
Invalid's attendant ,carer,11,In-home carer
Easy gallop,canter,3,Swift canter
Mongrel - coward,cur,10,Cowardly cur 
Electronic image ,bitmap,5,Bitmaps (BMP)
Data manipulation program ,spreadsheet,1,"Spreadsheet software (e.g., Microsoft Excel, Google Sheets)"
Go up suddenly ,rocket,6,Skyrocket
Become limp,droop,4,Drooping
Saturate; precipitous ,steep,14,Steep rise/fall
Absence of sound ,silence,15,Unbroken silence
Chocolate substitute ,carob,1,Carob powder
